,tid,offence,label_dk,Anmeldte forbrydelser,population
456,2016K2,Voldsforbrydelser i alt,Frederiksberg,66,104538
457,2016K2,Ejendomsforbrydelser i alt,Frederiksberg,1985,104538
458,2016K2,Andre straffelovsforbrydelser i alt,Frederiksberg,13,104538
459,2016K2,Særlove i alt,Frederiksberg,174,104538
460,2016K3,Seksualforbrydelser i alt,Frederiksberg,21,104180
461,2016K3,Voldsforbrydelser i alt,Frederiksberg,60,104180
462,2016K3,Ejendomsforbrydelser i alt,Frederiksberg,1709,104180
463,2016K3,Andre straffelovsforbrydelser i alt,Frederiksberg,15,104180
464,2016K3,Særlove i alt,Frederiksberg,213,104180
465,2016K4,Seksualforbrydelser i alt,Frederiksberg,24,105192
466,2016K4,Voldsforbrydelser i alt,Frederiksberg,60,105192
467,2016K4,Ejendomsforbrydelser i alt,Frederiksberg,1763,105192
468,2016K4,Andre straffelovsforbrydelser i alt,Frederiksberg,41,105192
469,2016K4,Særlove i alt,Frederiksberg,221,105192
470,2017K1,Seksualforbrydelser i alt,Frederiksberg,11,105037
471,2017K1,Voldsforbrydelser i alt,Frederiksberg,63,105037
472,2017K1,Ejendomsforbrydelser i alt,Frederiksberg,1649,105037
473,2017K1,Andre straffelovsforbrydelser i alt,Frederiksberg,35,105037
474,2017K1,Særlove i alt,Frederiksberg,241,105037
475,2017K2,Seksualforbrydelser i alt,Frederiksberg,8,105002
476,2017K2,Voldsforbrydelser i alt,Frederiksberg,84,105002
477,2017K2,Ejendomsforbrydelser i alt,Frederiksberg,1827,105002
478,2017K2,Andre straffelovsforbrydelser i alt,Frederiksberg,39,105002
479,2017K2,Særlove i alt,Frederiksberg,184,105002
480,2017K3,Seksualforbrydelser i alt,Frederiksberg,5,104641
481,2017K3,Voldsforbrydelser i alt,Frederiksberg,54,104641
482,2017K3,Ejendomsforbrydelser i alt,Frederiksberg,1969,104641
483,2017K3,Andre straffelovsforbrydelser i alt,Frederiksberg,13,104641
484,2017K3,Særlove i alt,Frederiksberg,186,104641
485,2017K4,Seksualforbrydelser i alt,Frederiksberg,11,105132
486,2017K4,Voldsforbrydelser i alt,Frederiksberg,70,105132
487,2017K4,Ejendomsforbrydelser i alt,Frederiksberg,1766,105132
488,2017K4,Andre straffelovsforbrydelser i alt,Frederiksberg,120,105132
489,2017K4,Særlove i alt,Frederiksberg,241,105132
490,2018K1,Seksualforbrydelser i alt,Frederiksberg,98,104410
491,2018K1,Voldsforbrydelser i alt,Frederiksberg,62,104410
492,2018K1,Ejendomsforbrydelser i alt,Frederiksberg,1485,104410
493,2018K1,Andre straffelovsforbrydelser i alt,Frederiksberg,41,104410
494,2018K1,Særlove i alt,Frederiksberg,178,104410
495,2018K2,Seksualforbrydelser i alt,Frederiksberg,11,104553
496,2018K2,Voldsforbrydelser i alt,Frederiksberg,77,104553
497,2018K2,Ejendomsforbrydelser i alt,Frederiksberg,1552,104553
498,2018K2,Andre straffelovsforbrydelser i alt,Frederiksberg,11,104553
499,2018K2,Særlove i alt,Frederiksberg,170,104553
500,2018K3,Seksualforbrydelser i alt,Frederiksberg,15,103914
501,2018K3,Voldsforbrydelser i alt,Frederiksberg,74,103914
502,2018K3,Ejendomsforbrydelser i alt,Frederiksberg,1436,103914
503,2018K3,Andre straffelovsforbrydelser i alt,Frederiksberg,24,103914
504,2018K3,Særlove i alt,Frederiksberg,196,103914
505,2018K4,Seksualforbrydelser i alt,Frederiksberg,14,104735
506,2018K4,Voldsforbrydelser i alt,Frederiksberg,68,104735
507,2018K4,Ejendomsforbrydelser i alt,Frederiksberg,1469,104735
508,2018K4,Andre straffelovsforbrydelser i alt,Frederiksberg,35,104735
509,2018K4,Særlove i alt,Frederiksberg,214,104735
510,2019K1,Seksualforbrydelser i alt,Frederiksberg,10,103960
511,2019K1,Voldsforbrydelser i alt,Frederiksberg,69,103960
512,2019K1,Ejendomsforbrydelser i alt,Frederiksberg,1274,103960
513,2019K1,Andre straffelovsforbrydelser i alt,Frederiksberg,35,103960
514,2019K1,Særlove i alt,Frederiksberg,209,103960
515,2019K2,Seksualforbrydelser i alt,Frederiksberg,16,104226
516,2019K2,Voldsforbrydelser i alt,Frederiksberg,74,104226
517,2019K2,Ejendomsforbrydelser i alt,Frederiksberg,1319,104226
518,2019K2,Andre straffelovsforbrydelser i alt,Frederiksberg,24,104226
519,2019K2,Særlove i alt,Frederiksberg,280,104226
520,2019K3,Seksualforbrydelser i alt,Frederiksberg,18,103725
521,2019K3,Voldsforbrydelser i alt,Frederiksberg,82,103725
522,2019K3,Ejendomsforbrydelser i alt,Frederiksberg,1335,103725
523,2019K3,Andre straffelovsforbrydelser i alt,Frederiksberg,23,103725
524,2019K3,Særlove i alt,Frederiksberg,321,103725
525,2019K4,Seksualforbrydelser i alt,Frederiksberg,8,104987
526,2019K4,Voldsforbrydelser i alt,Frederiksberg,91,104987
527,2019K4,Ejendomsforbrydelser i alt,Frederiksberg,1711,104987
528,2019K4,Andre straffelovsforbrydelser i alt,Frederiksberg,29,104987
529,2019K4,Særlove i alt,Frederiksberg,289,104987
530,2020K1,Seksualforbrydelser i alt,Frederiksberg,10,104305
531,2020K1,Voldsforbrydelser i alt,Frederiksberg,70,104305
532,2020K1,Ejendomsforbrydelser i alt,Frederiksberg,1472,104305
533,2020K1,Andre straffelovsforbrydelser i alt,Frederiksberg,36,104305
534,2020K1,Særlove i alt,Frederiksberg,286,104305
535,2020K2,Seksualforbrydelser i alt,Frederiksberg,14,104294
536,2020K2,Voldsforbrydelser i alt,Frederiksberg,48,104294
537,2020K2,Ejendomsforbrydelser i alt,Frederiksberg,1149,104294
538,2020K2,Andre straffelovsforbrydelser i alt,Frederiksberg,30,104294
539,2020K2,Særlove i alt,Frederiksberg,240,104294
540,2020K3,Seksualforbrydelser i alt,Frederiksberg,23,104118
541,2020K3,Voldsforbrydelser i alt,Frederiksberg,98,104118
542,2020K3,Ejendomsforbrydelser i alt,Frederiksberg,1605,104118
543,2020K3,Andre straffelovsforbrydelser i alt,Frederiksberg,34,104118
544,2020K3,Særlove i alt,Frederiksberg,206,104118
545,2020K4,Seksualforbrydelser i alt,Frederiksberg,16,104351
546,2020K4,Voldsforbrydelser i alt,Frederiksberg,106,104351
547,2020K4,Ejendomsforbrydelser i alt,Frederiksberg,1486,104351
548,2020K4,Andre straffelovsforbrydelser i alt,Frederiksberg,40,104351
549,2020K4,Særlove i alt,Frederiksberg,194,104351
550,2021K1,Seksualforbrydelser i alt,Frederiksberg,13,103677
551,2021K1,Voldsforbrydelser i alt,Frederiksberg,109,103677
552,2021K1,Ejendomsforbrydelser i alt,Frederiksberg,1151,103677
553,2021K1,Andre straffelovsforbrydelser i alt,Frederiksberg,48,103677
554,2021K1,Særlove i alt,Frederiksberg,356,103677
555,2021K2,Seksualforbrydelser i alt,Frederiksberg,18,103284
556,2021K2,Voldsforbrydelser i alt,Frederiksberg,80,103284
557,2021K2,Ejendomsforbrydelser i alt,Frederiksberg,1215,103284
558,2021K2,Andre straffelovsforbrydelser i alt,Frederiksberg,38,103284
559,2021K2,Særlove i alt,Frederiksberg,320,103284
560,2021K3,Seksualforbrydelser i alt,Frederiksberg,11,102940
561,2021K3,Voldsforbrydelser i alt,Frederiksberg,93,102940
562,2021K3,Ejendomsforbrydelser i alt,Frederiksberg,1321,102940
563,2021K3,Andre straffelovsforbrydelser i alt,Frederiksberg,29,102940
564,2021K3,Særlove i alt,Frederiksberg,220,102940
565,2021K4,Seksualforbrydelser i alt,Frederiksberg,15,103782
566,2021K4,Voldsforbrydelser i alt,Frederiksberg,90,103782
567,2021K4,Ejendomsforbrydelser i alt,Frederiksberg,1339,103782
568,2021K4,Andre straffelovsforbrydelser i alt,Frederiksberg,38,103782
569,2021K4,Særlove i alt,Frederiksberg,257,103782
570,2022K1,Seksualforbrydelser i alt,Frederiksberg,20,103608
571,2022K1,Voldsforbrydelser i alt,Frederiksberg,108,103608
572,2022K1,Ejendomsforbrydelser i alt,Frederiksberg,1212,103608
573,2022K1,Andre straffelovsforbrydelser i alt,Frederiksberg,99,103608
574,2022K1,Særlove i alt,Frederiksberg,301,103608
575,2022K2,Seksualforbrydelser i alt,Frederiksberg,34,103940
576,2022K2,Voldsforbrydelser i alt,Frederiksberg,100,103940
577,2022K2,Ejendomsforbrydelser i alt,Frederiksberg,1364,103940
578,2022K2,Andre straffelovsforbrydelser i alt,Frederiksberg,46,103940
579,2022K2,Særlove i alt,Frederiksberg,258,103940
580,2008K1,Seksualforbrydelser i alt,Dragør,0,13261
581,2008K1,Voldsforbrydelser i alt,Dragør,4,13261
582,2008K1,Ejendomsforbrydelser i alt,Dragør,125,13261
583,2008K1,Andre straffelovsforbrydelser i alt,Dragør,2,13261
584,2008K1,Særlove i alt,Dragør,21,13261
585,2008K2,Seksualforbrydelser i alt,Dragør,0,13315
586,2008K2,Voldsforbrydelser i alt,Dragør,2,13315
587,2008K2,Ejendomsforbrydelser i alt,Dragør,164,13315
588,2008K2,Andre straffelovsforbrydelser i alt,Dragør,0,13315
589,2008K2,Særlove i alt,Dragør,9,13315
590,2008K3,Seksualforbrydelser i alt,Dragør,0,13350
591,2008K3,Voldsforbrydelser i alt,Dragør,0,13350
592,2008K3,Ejendomsforbrydelser i alt,Dragør,152,13350
593,2008K3,Andre straffelovsforbrydelser i alt,Dragør,1,13350
594,2008K3,Særlove i alt,Dragør,14,13350
595,2008K4,Seksualforbrydelser i alt,Dragør,1,13452
596,2008K4,Voldsforbrydelser i alt,Dragør,4,13452
597,2008K4,Ejendomsforbrydelser i alt,Dragør,178,13452
598,2008K4,Andre straffelovsforbrydelser i alt,Dragør,0,13452
599,2008K4,Særlove i alt,Dragør,11,13452
600,2009K1,Seksualforbrydelser i alt,Dragør,1,13411
601,2009K1,Voldsforbrydelser i alt,Dragør,4,13411
602,2009K1,Ejendomsforbrydelser i alt,Dragør,105,13411
603,2009K1,Andre straffelovsforbrydelser i alt,Dragør,1,13411
604,2009K1,Særlove i alt,Dragør,13,13411
605,2009K2,Seksualforbrydelser i alt,Dragør,4,13416
606,2009K2,Voldsforbrydelser i alt,Dragør,4,13416
607,2009K2,Ejendomsforbrydelser i alt,Dragør,152,13416
608,2009K2,Andre straffelovsforbrydelser i alt,Dragør,0,13416
609,2009K2,Særlove i alt,Dragør,22,13416
610,2009K3,Seksualforbrydelser i alt,Dragør,0,13460
611,2009K3,Voldsforbrydelser i alt,Dragør,3,13460
612,2009K3,Ejendomsforbrydelser i alt,Dragør,145,13460
613,2009K3,Andre straffelovsforbrydelser i alt,Dragør,3,13460
614,2009K3,Særlove i alt,Dragør,17,13460
615,2009K4,Seksualforbrydelser i alt,Dragør,0,13550
616,2009K4,Voldsforbrydelser i alt,Dragør,3,13550
617,2009K4,Ejendomsforbrydelser i alt,Dragør,179,13550
618,2009K4,Andre straffelovsforbrydelser i alt,Dragør,1,13550
619,2009K4,Særlove i alt,Dragør,10,13550
620,2010K1,Seksualforbrydelser i alt,Dragør,1,13564
621,2010K1,Voldsforbrydelser i alt,Dragør,1,13564
622,2010K1,Ejendomsforbrydelser i alt,Dragør,135,13564
623,2010K1,Andre straffelovsforbrydelser i alt,Dragør,1,13564
624,2010K1,Særlove i alt,Dragør,11,13564
625,2010K2,Seksualforbrydelser i alt,Dragør,1,13591
626,2010K2,Voldsforbrydelser i alt,Dragør,5,13591
627,2010K2,Ejendomsforbrydelser i alt,Dragør,164,13591
628,2010K2,Andre straffelovsforbrydelser i alt,Dragør,0,13591
629,2010K2,Særlove i alt,Dragør,16,13591
630,2010K3,Seksualforbrydelser i alt,Dragør,1,13661
631,2010K3,Voldsforbrydelser i alt,Dragør,6,13661
632,2010K3,Ejendomsforbrydelser i alt,Dragør,163,13661
633,2010K3,Andre straffelovsforbrydelser i alt,Dragør,0,13661
634,2010K3,Særlove i alt,Dragør,26,13661
635,2010K4,Seksualforbrydelser i alt,Dragør,0,13710
636,2010K4,Voldsforbrydelser i alt,Dragør,1,13710
637,2010K4,Ejendomsforbrydelser i alt,Dragør,139,13710
638,2010K4,Andre straffelovsforbrydelser i alt,Dragør,2,13710
639,2010K4,Særlove i alt,Dragør,14,13710
640,2011K1,Seksualforbrydelser i alt,Dragør,1,13717
641,2011K1,Voldsforbrydelser i alt,Dragør,2,13717
642,2011K1,Ejendomsforbrydelser i alt,Dragør,137,13717
643,2011K1,Andre straffelovsforbrydelser i alt,Dragør,0,13717
644,2011K1,Særlove i alt,Dragør,10,13717
645,2011K2,Seksualforbrydelser i alt,Dragør,2,13743
646,2011K2,Voldsforbrydelser i alt,Dragør,2,13743
647,2011K2,Ejendomsforbrydelser i alt,Dragør,121,13743
648,2011K2,Andre straffelovsforbrydelser i alt,Dragør,2,13743
649,2011K2,Særlove i alt,Dragør,37,13743
650,2011K3,Seksualforbrydelser i alt,Dragør,1,13741
651,2011K3,Voldsforbrydelser i alt,Dragør,8,13741
652,2011K3,Ejendomsforbrydelser i alt,Dragør,121,13741
653,2011K3,Andre straffelovsforbrydelser i alt,Dragør,0,13741
654,2011K3,Særlove i alt,Dragør,15,13741
655,2011K4,Seksualforbrydelser i alt,Dragør,1,13722
656,2011K4,Voldsforbrydelser i alt,Dragør,6,13722
657,2011K4,Ejendomsforbrydelser i alt,Dragør,177,13722
658,2011K4,Andre straffelovsforbrydelser i alt,Dragør,0,13722
659,2011K4,Særlove i alt,Dragør,8,13722
660,2012K1,Seksualforbrydelser i alt,Dragør,4,13692
661,2012K1,Voldsforbrydelser i alt,Dragør,7,13692
662,2012K1,Ejendomsforbrydelser i alt,Dragør,156,13692
663,2012K1,Andre straffelovsforbrydelser i alt,Dragør,2,13692
664,2012K1,Særlove i alt,Dragør,20,13692
665,2012K2,Seksualforbrydelser i alt,Dragør,1,13723
666,2012K2,Voldsforbrydelser i alt,Dragør,2,13723
667,2012K2,Ejendomsforbrydelser i alt,Dragør,161,13723
668,2012K2,Andre straffelovsforbrydelser i alt,Dragør,3,13723
669,2012K2,Særlove i alt,Dragør,11,13723
670,2012K3,Seksualforbrydelser i alt,Dragør,0,13807
671,2012K3,Voldsforbrydelser i alt,Dragør,3,13807
672,2012K3,Ejendomsforbrydelser i alt,Dragør,158,13807
673,2012K3,Andre straffelovsforbrydelser i alt,Dragør,3,13807
674,2012K3,Særlove i alt,Dragør,11,13807
675,2012K4,Seksualforbrydelser i alt,Dragør,0,13847
676,2012K4,Voldsforbrydelser i alt,Dragør,2,13847
677,2012K4,Ejendomsforbrydelser i alt,Dragør,172,13847
678,2012K4,Andre straffelovsforbrydelser i alt,Dragør,2,13847
679,2012K4,Særlove i alt,Dragør,24,13847
680,2013K1,Seksualforbrydelser i alt,Dragør,0,13917
681,2013K1,Voldsforbrydelser i alt,Dragør,3,13917
682,2013K1,Ejendomsforbrydelser i alt,Dragør,130,13917
683,2013K1,Andre straffelovsforbrydelser i alt,Dragør,0,13917
684,2013K1,Særlove i alt,Dragør,23,13917
685,2013K2,Seksualforbrydelser i alt,Dragør,0,13880
686,2013K2,Voldsforbrydelser i alt,Dragør,2,13880
687,2013K2,Ejendomsforbrydelser i alt,Dragør,138,13880
688,2013K2,Andre straffelovsforbrydelser i alt,Dragør,1,13880
689,2013K2,Særlove i alt,Dragør,31,13880
690,2013K3,Seksualforbrydelser i alt,Dragør,1,13883
691,2013K3,Voldsforbrydelser i alt,Dragør,1,13883
692,2013K3,Ejendomsforbrydelser i alt,Dragør,117,13883
693,2013K3,Andre straffelovsforbrydelser i alt,Dragør,4,13883
694,2013K3,Særlove i alt,Dragør,26,13883
695,2013K4,Seksualforbrydelser i alt,Dragør,0,13913
696,2013K4,Voldsforbrydelser i alt,Dragør,2,13913
697,2013K4,Ejendomsforbrydelser i alt,Dragør,117,13913
698,2013K4,Andre straffelovsforbrydelser i alt,Dragør,2,13913
699,2013K4,Særlove i alt,Dragør,22,13913
700,2014K1,Seksualforbrydelser i alt,Dragør,0,13977
701,2014K1,Voldsforbrydelser i alt,Dragør,3,13977
702,2014K1,Ejendomsforbrydelser i alt,Dragør,82,13977
703,2014K1,Andre straffelovsforbrydelser i alt,Dragør,1,13977
704,2014K1,Særlove i alt,Dragør,12,13977
705,2014K2,Seksualforbrydelser i alt,Dragør,0,13950
706,2014K2,Voldsforbrydelser i alt,Dragør,2,13950
707,2014K2,Ejendomsforbrydelser i alt,Dragør,121,13950
708,2014K2,Andre straffelovsforbrydelser i alt,Dragør,0,13950
709,2014K2,Særlove i alt,Dragør,9,13950
710,2014K3,Seksualforbrydelser i alt,Dragør,0,13951
711,2014K3,Voldsforbrydelser i alt,Dragør,4,13951
712,2014K3,Ejendomsforbrydelser i alt,Dragør,104,13951
713,2014K3,Andre straffelovsforbrydelser i alt,Dragør,2,13951
714,2014K3,Særlove i alt,Dragør,12,13951
715,2014K4,Seksualforbrydelser i alt,Dragør,0,13970
716,2014K4,Voldsforbrydelser i alt,Dragør,3,13970
717,2014K4,Ejendomsforbrydelser i alt,Dragør,121,13970
718,2014K4,Andre straffelovsforbrydelser i alt,Dragør,2,13970
719,2014K4,Særlove i alt,Dragør,20,13970
720,2015K1,Seksualforbrydelser i alt,Dragør,1,14028
721,2015K1,Voldsforbrydelser i alt,Dragør,2,14028
722,2015K1,Ejendomsforbrydelser i alt,Dragør,126,14028
723,2015K1,Andre straffelovsforbrydelser i alt,Dragør,1,14028
724,2015K1,Særlove i alt,Dragør,9,14028
725,2015K2,Seksualforbrydelser i alt,Dragør,2,13969
726,2015K2,Voldsforbrydelser i alt,Dragør,1,13969
727,2015K2,Ejendomsforbrydelser i alt,Dragør,131,13969
728,2015K2,Andre straffelovsforbrydelser i alt,Dragør,0,13969
729,2015K2,Særlove i alt,Dragør,19,13969
730,2015K3,Seksualforbrydelser i alt,Dragør,0,14051
731,2015K3,Voldsforbrydelser i alt,Dragør,2,14051
732,2015K3,Ejendomsforbrydelser i alt,Dragør,117,14051
733,2015K3,Andre straffelovsforbrydelser i alt,Dragør,2,14051
734,2015K3,Særlove i alt,Dragør,6,14051
735,2015K4,Seksualforbrydelser i alt,Dragør,2,14106
736,2015K4,Voldsforbrydelser i alt,Dragør,3,14106
737,2015K4,Ejendomsforbrydelser i alt,Dragør,115,14106
738,2015K4,Andre straffelovsforbrydelser i alt,Dragør,2,14106
739,2015K4,Særlove i alt,Dragør,50,14106
740,2016K1,Seksualforbrydelser i alt,Dragør,7,14142
741,2016K1,Voldsforbrydelser i alt,Dragør,3,14142
742,2016K1,Ejendomsforbrydelser i alt,Dragør,105,14142
743,2016K1,Andre straffelovsforbrydelser i alt,Dragør,1,14142
744,2016K1,Særlove i alt,Dragør,17,14142
745,2016K2,Seksualforbrydelser i alt,Dragør,9,14146
746,2016K2,Voldsforbrydelser i alt,Dragør,5,14146
747,2016K2,Ejendomsforbrydelser i alt,Dragør,145,14146
748,2016K2,Andre straffelovsforbrydelser i alt,Dragør,0,14146
749,2016K2,Særlove i alt,Dragør,19,14146
750,2016K3,Seksualforbrydelser i alt,Dragør,1,14206
751,2016K3,Voldsforbrydelser i alt,Dragør,6,14206
752,2016K3,Ejendomsforbrydelser i alt,Dragør,103,14206
753,2016K3,Andre straffelovsforbrydelser i alt,Dragør,0,14206
754,2016K3,Særlove i alt,Dragør,21,14206
755,2016K4,Seksualforbrydelser i alt,Dragør,0,14225
756,2016K4,Voldsforbrydelser i alt,Dragør,3,14225
757,2016K4,Ejendomsforbrydelser i alt,Dragør,114,14225
758,2016K4,Andre straffelovsforbrydelser i alt,Dragør,1,14225
759,2016K4,Særlove i alt,Dragør,29,14225
760,2017K1,Seksualforbrydelser i alt,Dragør,2,14288
761,2017K1,Voldsforbrydelser i alt,Dragør,4,14288
762,2017K1,Ejendomsforbrydelser i alt,Dragør,122,14288
763,2017K1,Andre straffelovsforbrydelser i alt,Dragør,1,14288
764,2017K1,Særlove i alt,Dragør,10,14288
765,2017K2,Seksualforbrydelser i alt,Dragør,2,14253
766,2017K2,Voldsforbrydelser i alt,Dragør,9,14253
767,2017K2,Ejendomsforbrydelser i alt,Dragør,111,14253
768,2017K2,Andre straffelovsforbrydelser i alt,Dragør,2,14253
769,2017K2,Særlove i alt,Dragør,30,14253
770,2017K3,Seksualforbrydelser i alt,Dragør,0,14263
771,2017K3,Voldsforbrydelser i alt,Dragør,4,14263
772,2017K3,Ejendomsforbrydelser i alt,Dragør,124,14263
773,2017K3,Andre straffelovsforbrydelser i alt,Dragør,0,14263
